Gene,Log2FC_B1,stat_B1,pval_B1,Log2FC_B2,stat_B2,pval_B2,significance
GSTA10P,0.4380280336559584,3.8481732956225994,1.1900186330062105e-4,0.022036925979847785,0.057151418502056815,0.9544245772825395,Both_up
GSTM5,-1.0097530538752872,-2.744894023844458,0.006053044116235919,-1.9687853423147332,-2.9526076745742507,0.0031510215538453497,Both_down
GTF2IP1,0.5653911255280112,3.402081072328075,6.687479622322449e-4,0.07084576008599941,0.38638509253698045,0.6992114889756209,Both_up
GTF2IRD1,0.16915905402578096,1.9894027071805975,0.04665677108103803,0.27638869026139024,1.3354471982320324,0.18173002592545318,Both_up
GTF2IRD2P1,0.22632853084697416,2.486129557786451,0.012914094143214878,0.030669848117514872,0.16006629442011489,0.8728288519448731,Both_up
GUCY2F,0.31131180833047156,2.0227699847056404,0.04309686761371817,0.3348922727370366,0.27433155399891507,0.7838298377167149,Both_up
GUK1,-0.25680913013364315,-3.278873138263634,0.0010422247715216458,-0.0020518325191397333,-0.011647807231489202,0.9907066045846104,Both_down
GUSBP1,0.30496384273349403,3.503753383791739,4.58749989229636e-4,0.11113030439920384,0.6895409774728364,0.4904828954843465,Both_up
GZMAP1,0.25393493086944363,2.029938011559728,0.042362840670568704,0.22469398974512333,0.37247509751567365,0.7095391496237893,Both_up
H2AC6,-0.29782548617773513,-2.712680835520025,0.006674135445553856,-0.1064385885708962,-0.5200429006297945,0.6030336743309088,Both_down
H3-3A,-0.2495078883863475,-2.036773842955634,0.041672710683654975,-0.23696248068905396,-1.2961296533336588,0.19493082030790013,Both_down
H3-3B,-0.17721276096155164,-2.402884639838544,0.016266317924260087,-0.19813467741610002,-1.606383235550721,0.10818973203088388,Both_down
H3C10,-0.5525761702393507,-2.3374091712739236,0.019417918712729614,-0.16097707764717537,-0.2734022519812683,0.7845440218790352,Both_down
H3P6,-0.6034815473528605,-2.7927067650931328,0.005226905075253053,-0.006752086091793002,-0.030640198881587873,0.9755564831166509,Both_down
HAX1P1,0.4318369947480417,2.509112251187419,0.01210350154417238,0.5196595234363245,1.0057864806430823,0.3145182919829586,Both_up
HBA1,-1.9276885707437987,-3.226415447981564,0.0012535126207849552,-0.9420185779149749,-1.3391234470151272,0.18053048855949147,Both_down
HBA2,-2.4440238104920464,-3.936279687560879,8.275452117262905e-5,-1.1294924163042737,-1.6086162979540366,0.10770026827121236,Both_down
HBB,-2.008299711372678,-3.5078403779185723,4.517600234054025e-4,-1.0990625740754527,-1.6032672481244707,0.10887566412047604,Both_down
HCAR2,-0.41879553809227543,-2.431836422143793,0.015022490078009404,-0.2098207114756882,-0.4468586031987845,0.6549771551110135,Both_down
HCG4B,-0.5185951054155533,-2.2017548827819544,0.027682627623030157,-0.11860672502282961,-0.40643532451723774,0.6844227690026048,Both_down
HCN1,0.5194499383974795,3.168460201722278,0.0015324872903402127,0.683534968596858,0.9802317838193977,0.3269717187569887,Both_up
HDC,0.3366025383814119,3.039412129752285,0.0023704033985308963,0.46763477510840956,1.4246150481756588,0.15426850770999057,Both_up
HEAT2,0.4555827401539835,2.160668858092764,0.030720928169016257,0.7986525936774576,0.5760142004378682,0.5646055832608594,Both_up
HEATR6,0.23838061579694417,3.0940418120213424,0.0019744965741406795,0.16786205212496305,1.305109763666006,0.19185547457979005,Both_up
HEMGN,-1.380351286057404,-3.3128197120792837,9.236049607663355e-4,-1.3090922630550719,-1.7260642129198263,0.08433586118963002,Both_down
HEXIM1,-0.1892919693004543,-2.9394958582658655,0.0032874666435770234,-0.04942070073839767,-0.6186502221106555,0.5361468090742878,Both_down
HEXIM2,-0.23233913901219905,-2.0745201334008505,0.03803103089879011,-0.07115864424280186,-0.5621185235286655,0.5740352685546692,Both_down
HHAT,0.17429617903598574,2.0300826212460907,0.04234814172145303,0.010611025612529083,0.05690290822922635,0.9546225376369013,Both_up
HHIP,0.3155553848388057,2.8166590144894386,0.00485260147460843,0.08149753870414257,0.3775450850671365,0.70576856596954185,Both_up
HIGD1AP1,0.9772398385200374,2.7431652680035463,0.006085005147038476,0.23528111070292893,0.33447227923731276,0.7380232055460838,Both_up
HIGD1AP13,1.7739867600446066,3.435410365747253,5.916571518835104e-4,1.0573366301712992,0.6543855892509434,0.5128634163267546,Both_up
HK2P1,0.3421151948431119,2.9235510800507782,0.0034606344030420804,0.31883123864027635,0.8580955955011563,0.39083967925370855,Both_up
HLA-F,-0.27891041120761195,-2.112871335115132,0.03461178192649813,-0.07831595341364928,-0.48677949864226955,0.6264146003853532,Both_down
HMCN1,0.2791475598988884,2.0651142825652524,0.03891218834246658,0.44610826407756593,2.1011400202904245,0.035628676710395005,Both_up
HMGA2,0.3094019293909873,2.086273771272215,0.03695383113459575,0.4172032674989995,1.0938101278841623,0.2740382612798012,Both_up
HMGA2-AS1,0.3158639787411738,2.2486749262917676,0.024533185556971305,0.17533704409400167,0.5613224408489823,0.5745777461190749,Both_up
HMGB3P1,0.563395107253642,2.8903477001093196,0.0038481594253411337,2.6903289051026777,3.2040784623338,0.0013549554521382048,Both_up
HMGB3P29,0.4577607982772054,2.8657175390262126,0.004160652991108077,0.006556334623131114,0.02051631636561755,0.9836314962384011,Both_up
HMGB3P31,0.5299014142730347,2.332699920163917,0.019663900394856455,1.1412845305075872,0.9920987309695624,0.32114936553430207,Both_up
HMGN1P24,-0.5170323717408255,-2.159714813451725,0.030794753718202627,-0.14265318273941252,-0.4069483351445377,0.6840459345109338,Both_down
HMGN1P3,-0.33426179896770175,-2.674775980887629,0.007477919967380728,-0.3191219913698292,-1.7302353942469861,0.08358822701857405,Both_down
HMGN1P8,-0.5543710479397823,-3.223131904871029,0.0012679714980957692,-0.12349847451812693,-0.5688634918244801,0.5694487827667125,Both_down
HMGN2P28,-0.48926549955852744,-2.866288759138485,0.004153152291171052,-0.1619685765315096,-0.6848945328001905,0.4934104762120847,Both_down
HMGN2P9,0.7128656238617703,2.132903812089345,0.03293261757532237,0.1565501846635945,0.36144476548494436,0.7177669885901058,Both_up
HMGXB3,0.18994381942571897,2.6314467842925082,0.008502218121309026,0.287247507766418,2.3961208351887637,0.01656962685254129,Both_up
HNRNPA1P39,0.4144056816520385,1.9725780103282915,0.04854366037081788,0.9582054849003354,1.870590580771963,0.06140185117599658,Both_up
HNRNPA1P44,0.569779960384303,2.663529795761378,0.007732556356148579,0.3890815350019179,0.5741601843175126,0.5658594097592429,Both_up
HNRNPA3,-0.17753092910993482,-2.3001679586533075,0.021438706338887458,-0.02783700115895054,-0.30649666409472365,0.7592265193705457,Both_down
HNRNPDLP4,0.5656854671432119,2.3870531892644697,0.016984033844024502,0.1902909435205027,0.3973430065871169,0.6911145374553496,Both_up
HNRNPDP1,0.438955914081573,2.6437341244845887,0.008199703631562551,0.09191161827523286,0.19379191236305537,0.8463388199661859,Both_up
HNRNPKP1,0.40608357761479763,2.602427248862867,0.009256645245500487,0.11407887041813415,0.29633205166224047,0.7669765108554161,Both_up
HNRNPKP3,0.6047848917194291,2.4229415027883623,0.01539540552914295,2.9830097484848364,1.5367721105615832,0.12434912533324628,Both_up
HNRNPUP1,-0.6243505638246146,-2.0611972386599775,0.03928422687297347,-1.0727853162317462,-2.102907691864055,0.035473839329433064,Both_down
HOTAIRM1,-0.46905360341609154,-3.1674721207973158,0.001537704531860038,-0.34789726966100676,-2.057724751351137,0.0396165630043962,Both_down
HOXA-AS2,-0.4626188103303954,-2.6730252767250424,0.007517058618991503,-0.24188429133793937,-1.1782620017205387,0.23869217138368584,Both_down
HOXA13,0.33567790669355824,2.0897404345452615,0.03664112267535365,0.5746467458950906,1.1463909333762283,0.2516334324910922,Both_up
HOXA3,-0.24095653128035677,-2.4570324532301524,0.014009003069214012,-0.12304618481616904,-0.6968860008287676,0.48587413936483365,Both_down
HPGDS,0.3877100931453945,2.561335236386885,0.010427068699170785,0.023458610823998863,0.08218149692709213,0.9345023869818084,Both_up
HSD17B3,0.24930159609532848,2.4798681137562713,0.013143098628370315,0.12468607916407451,0.5672266292413732,0.5705602181598074,Both_up
HSD17B3-AS1,0.9772055277970815,2.475344193185932,0.013310782616165619,0.8737222345301235,1.1180502542843882,0.2635455307132298,Both_up
HSD3B2,0.4810286563509727,2.584615953395386,0.009748751817299903,0.3449989833064799,0.5179061364707657,0.6045237603397939,Both_up
HSF2BP,0.39875343559109133,3.4077387616999304,6.550357360876499e-4,0.3613803099738247,1.5090918922934506,0.1312753012107554,Both_up
HSPA1A,-0.3019390041105545,-2.2168345291327984,0.026634401026991248,-0.28017452252258374,-1.0567664254538678,0.29061820079649314,Both_down
HSPA1B,-0.35454040164381323,-2.4404799930107033,0.014667758397419389,-0.5017265409436759,-1.7702368149167276,0.07668769885512368,Both_down
HSPA1L,0.27875862411306535,2.0577167929973896,0.03961732739483262,0.20095672584090077,0.6238650475384794,0.5327162163915342,Both_up
HSPA8P1,0.3685954548147242,1.9619542242929815,0.04976781390083521,0.18252722883348593,0.46740456839475597,0.6402104547312777,Both_up
HSPA8P12,0.5890551219527347,2.27507896842137,0.022901193067463105,0.5967820443106406,0.7904563726877427,0.42926129127709695,Both_up
HSPA8P14,0.37843500044970063,2.1654502850040336,0.030353218716672365,0.14096103690168948,0.3390075828983588,0.7346040177454616,Both_up
HSPA8P6,0.5797695872131698,2.2756812099029866,0.02286509678314601,0.9026308775424426,0.7951607918211342,0.4265199758477936,Both_up
HSPE1P15,-0.6160577593998124,-2.2383659952450934,0.025197197654734292,-0.1557642442023446,-0.6939042144898536,0.4877422804076459,Both_down
HTATIP2,0.29907716628742864,2.7058494475687245,0.0068129925415453246,0.02749764286013601,0.14740728654784316,0.882810554517514,Both_up
HTD2,1.4322207617783074,4.7251986482914266,2.2989051649331828e-6,0.20023141715388798,0.24679287420663149,0.8050685255112014,Both_up
HTR4,0.3041320098355248,2.1640550609121507,0.03046012388877631,2.4902891054471645,2.5971957647766133,0.009398834018213342,Both_up
HTR5A,0.328464529865742,1.9851495424393089,0.047127836181490426,0.2650741429369886,0.16827185844628212,0.866369411868112,Both_up
HUS1B,0.40215761843456344,2.376697744451236,0.01746839551787853,0.7419792770406243,2.174980584164537,0.029631571385737188,Both_up
HYLS1,0.28338904566650847,2.105273272041766,0.0352675273147137,0.05378177579699068,0.2926711703818908,0.7697735081398416,Both_up
IARS1,0.13549883135862087,2.1568627316640816,0.031016361513764325,0.18936382483375322,1.4753275283327763,0.14012450889008643,Both_up
IBSP,0.7698733382534554,3.6319894497703813,2.8124462265410676e-4,3.830773089847207,2.004782647598068,0.04498628841029848,Both_up
ICAM5,-0.35685728913279335,-2.3723098001337664,0.0176772618352849,-0.2449180143059023,-0.7761926190962476,0.4376352634480749,Both_down
IDNK,0.1560929289467899,2.1391877592041024,0.032420465146414196,0.007961671587470376,0.05864688763200994,0.9532333639969519,Both_up
IER2,-0.3350275763843192,-2.214569603981953,0.026789620279615626,-0.26898966799028884,-1.875841232087907,0.06067708432272509,Both_down
IFI44,-0.48126391341576163,-2.048760669536705,0.04048552341086718,-0.09066600343189078,-0.2924031092549522,0.7699784312211556,Both_down
IFI44L,-0.6409939767842684,-2.1262246274291634,0.03348456044143289,-0.295537336912795,-0.6798847467584019,0.49657744048448865,Both_down
IFITM3P6,-0.26887090417003673,-1.9637055614459227,0.04956424728938749,-0.024814149243878005,-0.0867350496918604,0.9308821157632001,Both_down
IFT122,0.17241006011326002,2.93542210726469,0.0033309422826794887,0.11605814268841914,0.9265023553984022,0.35418497360711043,Both_up
IFT172,0.15691761311567434,2.6529582135445473,0.007978974794067792,0.21878082204804367,1.597190294370128,0.11022329551903959,Both_up
IFT57,0.2581843028581903,3.143535786404961,0.0016692000431028067,0.13316277062563703,0.7574401359740037,0.44878621805357505,Both_up
IFT88,0.1845301970539434,2.5520953321639244,0.010707721583890103,0.04086699716105685,0.2975209902006341,0.7660687852668037,Both_up
IGF2BP1,0.24928356051806652,2.139081482178487,0.032429069852909956,1.7585419634150814,1.7513115405076138,0.0798922609124016,Both_up
IGHD6-25,3.047399632649165,2.3860372832791965,0.01703102436295932,0.12712219627405147,0.08505716642530768,0.9322159430898723,Both_up
IGHV1-69,1.9260199947803662,2.258908621455907,0.023889069597271124,0.5375699882214614,0.37513885399115476,0.7075572022155799,Both_up
IGHV2-70,1.356903248879711,2.1280619893086214,0.03333194430194624,1.1814086897459828,0.9059408155543076,0.364967179311136,Both_up
IGHV3-49,0.7695130357045769,2.5365417067922458,0.011195340644453914,0.41541444033206887,0.6580115700211255,0.510530696588537,Both_up
IGK,0.28662725599840666,3.027623743529406,0.0024648477427531403,0.27708461985610106,1.4064805507441986,0.15958147597653366,Both_up
IGSF11-AS1,0.4839772978456077,2.1565687738307577,0.03103927976463546,1.0505272439793503,0.9089759138559605,0.3633628399624367,Both_up
IGSF21,0.3613140707024331,2.2861949316957166,0.022242857148855665,1.1282304337567164,2.6459877867557444,0.008145275724115424,Both_up
IGSF3,0.26681088516343404,1.9710903983917456,0.048713536791403195,0.11833492688384604,0.35405725986133607,0.7232959717128526,Both_up
IL18R1,0.4512146051064627,3.46150591107921,5.371623238185494e-4,0.18392696993760782,0.5546053730902513,0.5791646130530494,Both_up
IL1RL1,0.5620740051941883,3.6574503483851997,2.5473658462897114e-4,0.35066512695047797,1.0093110741150289,0.3128254707794484,Both_up
IL20RA,0.7491646499313153,3.5391132096599787,4.014736377150585e-4,0.5064520286173481,1.106052104467929,0.2687039676274146,Both_up
IL21-AS1,0.32944455193937083,2.045563347219485,0.0407993507078124,2.3558353873956577,1.571970398551139,0.1159574164030912,Both_up
IL23R,0.35158763275947924,1.995130764535484,0.04602861978498884,1.2404125867840103,1.7260885380995674,0.08433148555819432,Both_up
IL34,-0.34967599792246695,-2.242614405742782,0.02492169047401569,-0.30429408569293614,-1.4674078257131358,0.14226514691772849,Both_down
IL4,0.6411221578401283,2.712634239159539,0.006675073896800394,0.1333869048294609,0.15697831545471366,0.8752619379676795,Both_up
IL6STP1,0.4373861951172757,2.2490270591213983,0.02451077456086661,0.02262949023090494,0.09768668968952844,0.9221810850910825,Both_up
IMPA1P1,0.6322180901792416,3.0680586331764204,0.002154543395704448,0.41435108528015496,0.5470456572767717,0.5843473651768061,Both_up
IMPDH1,-0.26472148858211014,-2.9474457145385644,0.003204110040880691,-0.09262686766920221,-0.3747815357767044,0.7078229473772328,Both_down
ING4,0.21941699630307482,2.6445993241269106,0.008178769931952523,0.011344002971504407,0.09379375436131678,0.9252729931118481,Both_up
INPP4B,0.3024009836531723,2.1413606896882156,0.03224496244018386,0.1297852789928384,0.5580189245545853,0.5768314615196273,Both_up
INSC,0.30583218887401287,2.073308606996683,0.03814356820488588,0.25601703557674743,0.3407240211848686,0.7333113533162701,Both_up
INTS6P1,0.4871544305066036,2.765710921153212,0.005679886046194297,0.10443362729200718,0.16947207333686412,0.8654253368665068,Both_up
INTS7,0.19048104733477642,1.9996831557605976,0.04553448819185043,0.22761990960086725,1.5972800252226975,0.11020330129901938,Both_up
IPMKP1,0.5919941587919944,2.846414733358253,0.004421456844424711,0.005793317626755096,0.006344872037707811,0.9949375585276554,Both_up
IPO11-LRRC70,-0.9204712374420784,-2.016932480276638,0.04370255996148014,-0.5278155776074501,-0.8962844593185937,0.3701008569964926,Both_down
IPO7P2,0.5255860493462815,3.1283625737314837,0.0017578319208687739,0.07756191912324595,0.2286992237546297,0.819102698156282,Both_up
IPO8P1,0.5863752750282267,3.4645502629573075,5.311188774733246e-4,0.18360769871563562,0.5641233648387708,0.5726701778938075,Both_up
IRF2BPL,-0.25619707275753073,-2.7153732864742635,0.006620110477046394,-0.008710169237736314,-0.05683957107754221,0.9546729917135706,Both_down
IRS4,0.3065283980881338,2.3026867198873906,0.021296475925790728,0.10498154590242305,0.19978779880985956,0.8416465440923921,Both_up
ITGA10,0.2921464798771056,2.6119973647044294,0.00900149479986218,0.1978333980291322,0.6944431792453704,0.48740432286960544,Both_up
ITGB3,-0.2911366956250605,-2.6437820874112856,0.008198541903578006,-0.4435564017919277,-2.572591614721469,0.010094023654132539,Both_down
ITM2B,-0.16416384966827544,-2.3572789011494253,0.018409414469979773,-0.29250556614531775,-2.4741018721550208,0.013357160311550815,Both_down
JADE3,0.2425655366557494,2.3670150862870756,0.017932201830711536,0.0346913480155354,0.16451461066139206,0.8693260458070426,Both_up
JAKMIP3,0.314720314292886,2.9775787836884877,0.0029053496439742947,0.6075272171176306,2.4032075681906586,0.016251959686210012,Both_up
JDP2-AS1,0.4313628122316997,2.4700879479039637,0.013507983786745637,0.7027088221192906,2.0792309865343843,0.037596124875920844,Both_up
JPH3,0.4654350618921792,2.579746145897055,0.00988729671557413,0.034817928234087046,0.1187041836536304,0.9055097219103914,Both_up
JRKL-AS1,0.6075972978877182,2.741930964257081,0.006107917731484273,0.5113940515009868,0.27513385790621214,0.7832134001385183,Both_up
JUNB,-0.5413253107431742,-2.8006880875182034,0.005099378101625391,-0.1541414624051622,-0.5289403738729679,0.5968468133384859,Both_down
JUND,-0.33198154772611976,-3.7643612310848025,1.6697536240864214e-4,-0.07756095956625814,-0.5426410239408912,0.5873769874935449,Both_down
KAT7P1,0.5404384685248015,2.6516526786417716,0.008009888978113886,0.199236157716238,0.4178183654628547,0.6760799221388154,Both_up
KATNBL1,-0.20326420003270065,-2.3895567432887868,0.016868717844619043,-0.1339968587033759,-0.9484384121862771,0.3429063121988619,Both_down
KCNA2,0.2451509565857496,2.1641060758330597,0.03045620932284007,0.36487800863658415,0.9453023865649731,0.3445045203575621,Both_up
KCND3,0.2648353859990047,2.3960740537476117,0.016571741850259822,0.3330380998235722,1.3043115106184846,0.19212739226484093,Both_up
KCNE3,0.31170194667311335,3.495334248912335,4.734684237657985e-4,0.4740641997645511,1.982933530255753,0.04737485471914752,Both_up
KCNJ6-AS1,0.3425023303082886,2.075211900516851,0.03796690017364667,0.6887250070219583,0.8784367702668464,0.3797067371820623,Both_up
KCNJ9,0.2101906532431121,1.9741408875430528,0.04836572525704402,0.14440110883192775,0.5412235405804272,0.5883535136987741,Both_up
KCNN3,0.1832603921423179,2.388778979821609,0.0169044685386308,0.18976731207516362,0.9180582102220274,0.35858839164499107,Both_up
KCTD16,0.3174004314197926,2.8608519164463924,0.00422504348356898,0.5884521955286882,1.4484276751971938,0.14749747951059103,Both_up
KCTD20,-0.13824629927761514,-2.8021338378537046,0.005076580820455417,-0.03626701462971215,-0.4476178027528724,0.6544290526275991,Both_down
KDM5B,0.20404760308022313,3.3963233858516246,6.829761684631256e-4,0.12269371056372388,1.0122068184948012,0.31143917673004734,Both_up
KDM5C,0.1040100017433437,2.1320979852868067,0.03299879223041925,0.07207187378966831,0.6800087110380753,0.4964989452177305,Both_up
KDM6B,-0.22528224905959673,-3.1953374031931596,0.0013966745611873846,-0.06811754345044509,-0.40340469990833094,0.6866505298107415,Both_down
KHDRBS2,0.6482676360884856,3.4099043061797167,6.498567686604785e-4,0.47837021049997397,0.8751456686869015,0.3814946509675597,Both_up
KIAA0895,0.299875189717618,2.291014037319752,0.021962601802352176,0.04729822755756631,0.20259765019861242,0.8394495267854889,Both_up
KIAA1210,0.419917655765223,2.8612044010222344,0.004220348594490909,0.15494668536827144,0.23320544775506827,0.8156018757711638,Both_up
KIAA1549,0.23650740646732538,2.3134373174853438,0.020698607344185778,0.20329055981078256,0.974556089459842,0.32978050386416025,Both_up
KIF16B,0.2437341509665539,2.328788567487067,0.019870269358837015,0.2000976999768802,0.9775848742272345,0.3282796813378038,Both_up
KIF18A,0.5294566485049987,3.2620829920809977,0.0011059675949356784,0.1663790117666114,0.36603732020435864,0.7143372276407728,Both_up
KIF5C-AS1,0.45971237830354883,3.275961856286193,0.0010530278179066868,0.2457975032619309,0.6299792421940982,0.5287081654458397,Both_up
KIF6,0.2698233374159585,2.4820982475195015,0.013061125803317766,0.23896120289865355,0.6941729786206088,0.487573736209884,Both_up
KIF9,0.22292733892171138,1.9905509662791658,0.04653027552826049,0.21725989234899254,0.9690921131551011,0.33249923240268187,Both_up
KIFAP3,0.17094985156054654,2.0359195278983084,0.04175843657334915,0.17244928691926392,1.5061246093947738,0.13203518822705218,Both_up
KIFC1,0.3931897759393929,2.507916961609514,0.012144520321964437,0.009151747412969754,0.022580385800476263,0.9819849897028637,Both_up
KIFC3,-0.20930769466217225,-2.2916116815840963,0.021928060799668782,-0.2206688054975358,-1.1393545027559984,0.2545553242861511,Both_down
KIRREL1-IT1,-0.3167173492068956,-2.7613705165049547,0.005755933540078023,-0.27533707011059805,-1.3719533326747562,0.17007796603228822,Both_down
KIZ,0.16097179356247657,1.9657537430755603,0.049327063455082344,0.45122585334037657,2.7749595421867177,0.005520857530478911,Both_up
KLC4,0.2791349692909311,3.051977761779291,0.0022733894280725156,0.12449373944200012,0.8343766856281606,0.4040687508928476,Both_up
KLF10,-0.2674942547685159,-2.543487795922885,0.010975189087674878,-0.06444250987334317,-0.3640761555269583,0.7158011418556836,Both_down
KLF3,-0.16575308439508382,-2.4803568661128588,0.013125094777896891,-0.05365640876703502,-0.4918532003541663,0.6228231243909467,Both_down
KLF6,-0.3311463863561436,-3.665961424505517,2.464110707126899e-4,-0.043551559667907226,-0.2507460416036577,0.8020104614831822,Both_down
KLHL21,-0.15457538848334565,-2.0095347065236453,0.04448045783551348,-0.046610393706350776,-0.23779216263952763,0.8120422976514388,Both_down
KLHL4,0.4634767457006686,3.100104761314622,0.0019345220650526884,0.6664348991302385,1.6934950251383714,0.09036128101083096,Both_up
KLHL41,0.45303871821618746,2.6936499880776625,0.007067433876814077,0.24761078283794924,0.9198753233173071,0.35763791558384894,Both_up
KMT2CP5,2.0942625821342906,2.4928115552681747,0.012673608898122215,1.1992826291358416,0.8932243518105517,0.3717370396774175,Both_up
KNOP1P4,0.44530865370479444,2.2794599311916803,0.022639739237059652,0.50080076978118,0.5286967418688437,0.5970158377276389,Both_up
KNTC1,0.2094280590690059,2.4670968528611605,0.013621350879409973,0.3138184540458511,2.3961151918973314,0.016569881974229896,Both_up
KPNA2P1,0.5902063597715534,2.3709027213496103,0.017744700731782408,0.5758591485292018,0.662025525558865,0.5079548630132762,Both_up
KPNA4,-0.15437642136438431,-2.380650609442845,0.01728209479286126,-0.054895562517399125,-0.6049315379630376,0.5452244868680476,Both_down
KPNA5,-0.16327876386828177,-2.02469929660624,0.04289825090716446,-0.003697960146361728,-0.023799469614093842,0.9810125631172679,Both_down
KRT17P8,-0.4414819309273769,-2.0532630020513625,0.04004707705949401,-0.02252518727815481,-0.03702001922277016,0.9704690436486928,Both_down
KRT18,0.4560705765427345,2.501003888961358,0.012384181848025198,0.37881816464522056,0.8012521223552069,0.4229857020414113,Both_up
KRT18P30,0.4161934641145118,2.6386455685236085,0.008323795548936126,0.9975806313059102,1.0140585143961038,0.31055483199995715,Both_up
KRT20,0.3930510722056737,2.040233633028839,0.0413270613861502,0.29736041515192235,0.352684287213,0.7243251403545231,Both_up
KRT222,0.49694436354211546,2.200888576793018,0.02774391281644055,0.42654905784680663,1.015241820061756,0.30999057017042236,Both_up
KRT38,0.31755569229682123,2.1132310374595997,0.03458099799415701,0.5882853321355636,0.5448983365206819,0.5858234404262399,Both_up
KRT43P,0.6781039688056509,2.6049983078728127,0.009187471369134956,2.370346336956778,1.1711476445121356,0.24153943563704194,Both_up
KRT8,0.4360341849402794,2.138736662361437,0.03245700162055981,0.16613177071511762,0.38234690539851024,0.7022040672676622,Both_up
KRT8P52,-0.5368634351728966,-3.043552824620708,0.0023380238952660053,-0.028537382159622905,-0.07488778528588662,0.9403039951959351,Both_down
KSR2,0.3316362084693587,3.3977598554127564,6.794003025653807e-4,0.1716717957858349,0.46305712511840047,0.6433234210742986,Both_up
LAMA1,0.2950121627020101,2.2176403493203383,0.026579364425387983,0.5893224019017612,2.5313199595434526,0.011363413814267831,Both_up
LARGE1-AS1,0.5479425838652846,1.9901425146647047,0.04657523862382417,1.328599543959567,1.3594221338395363,0.17401286126383247,Both_up
LCLAT1,0.16849624262293947,1.9990357704902881,0.0456044837060734,0.10530864496880193,0.556929977556221,0.5775752719342127,Both_up
LCTL,0.31073955705373363,2.4012647776134153,0.016338509553025883,0.45117471661897296,0.9979531244211622,0.31830208958048595,Both_up
LDHA,-0.24684378135726132,-2.3764526098587857,0.017480006615000963,-0.036823725466240353,-0.18717749937398087,0.8515214659484488,Both_down
LDHAP7,0.5773949994549961,2.990506327188616,0.002785153592574143,0.5666437592927221,1.508593711914138,0.13140264208993116,Both_up
LDLRAD3,0.2939091431723566,2.547749975892626,0.010842014483891655,0.14140383427150693,0.6325538712632182,0.5270250185032523,Both_up
LENEP,0.7088234378450269,3.145375068229268,0.0016587402320523607,0.3277057511085027,1.0031781260751305,0.3157749249425354,Both_up
LENG8-AS1,-0.2608165635108539,-2.6493252672485434,0.008065266626206019,-0.011269227836743962,-0.10189513883331304,0.9188399085295527,Both_down
LEO1,0.28972253093757827,3.089459977090973,0.0020052072141197295,0.3933253117781079,2.454113878771536,0.014123224760763716,Both_up
LEPROT,-0.14377250575397987,-2.121744341826621,0.03385921282263357,-0.20664836260059946,-1.9150871460869108,0.05548139079974628,Both_down
LETM1P1,0.35826121778815756,2.4521707275641633,0.014199727161687188,0.7355487300317375,0.8327354085545048,0.4049939701021949,Both_up
LGALS4,0.3306814104615363,1.960009011816863,0.04999473698756802,0.17399433011067064,0.33650296898196713,0.7364916130626655,Both_up
LHFPL1,0.5057976214850263,3.2889960037064094,0.0010054545125479718,0.5114553526400618,1.1517569222286634,0.24942097416845552,Both_up
LHX9,0.35285812879177403,2.5471320864023164,0.010861231390696,2.108234373908065,1.8790747497438214,0.060234287345343106,Both_up
LILRB3,-0.4854085838992008,-2.7787656768714912,0.005456587132171177,-0.23403891820717873,-0.6093301315709951,0.5423056387206981,Both_down
LIMS1,-0.21452081188473582,-2.4234814264410267,0.015372539335698038,-0.12508916815352636,-0.7613825603202162,0.4464286009059486,Both_down
LIMS4,0.3151999959056261,2.1716316703831002,0.029883456214344763,0.027427445135594208,0.15785631619064058,0.8745700210119876,Both_up
LIN9,0.4868204065103787,4.027311391015931,5.6418292073363014e-5,0.13043876002769994,0.5593291618828983,0.575937096651949,Both_up
LINC00032,0.3565618907019559,2.5426987672320003,0.011000001642141351,0.20139534956120786,0.6954684645696594,0.48676176746525507,Both_up
LINC00333,0.6616122441471989,2.5711306571150314,0.01013670754943769,0.7521330186623302,0.5454302474581978,0.5854576419204838,Both_up
LINC00334,1.1250121780422087,2.7230929249193787,0.0064673863823005735,1.164983951465296,0.7804017487607101,0.435154438863103,Both_up
LINC00402,0.6639990451703363,2.570992930081182,0.010140739712569615,0.10733147772895359,0.15120599919621242,0.879813218034571,Both_up
LINC00411,0.8878274272736038,2.8135862314847464,0.004899224411435691,0.009381231323832983,0.008746906596309372,0.9930210672632673,Both_up
LINC00428,0.8642705306456854,3.284915438478961,0.001020129834247293,1.8202986570096256,1.5389733079103354,0.12381081273515825,Both_up
LINC00434,0.5284117440333801,2.0073214634757353,0.04471544519930808,0.9833092380178285,1.0974730668178438,0.2724346481058011,Both_up
LINC00491,0.49268171828294266,2.5634090108617453,0.010364986466578827,1.8014636227657497,1.7405239182445096,0.08176706395526216,Both_up
LINC00504,0.495119669123388,2.811210723954043,0.004935544974773635,0.32882375489528326,0.9099411772140712,0.36285353234437484,Both_up
LINC00507,0.4376895752079142,2.137856051582927,0.03252842811284028,1.3297444265478648,0.7297287716680839,0.46555599063896363,Both_up
LINC00517,0.4269264864448167,2.1971702089834624,0.028008292380124335,0.38947947725740695,1.0111350736884974,0.31195178546607466,Both_up
LINC00536,0.34088693868480696,2.1098005720983473,0.03487553717939044,0.30488386830252556,0.6098225109985235,0.5419793878561108,Both_up
LINC00571,0.5653099478873528,2.8325091095266424,0.004618425021183188,0.13381630127990596,0.3650435922573997,0.715078866322798,Both_up
